Time_Common,Time_LeftAnkle,Abduction-Adduction_LeftAnkle,Internal-External Rotat_LeftAnkle,Flexion-Extension_LeftAnkle,Time_RightAnkle,Abduction-Adduction_RightAnkle,Internal-External Rotat_RightAnkle,Flexion-Extension_RightAnkle,Time_LeftKnee,Abduction-Adduction_LeftKnee,Internal-External Rotat_LeftKnee,Flexion-Extension_LeftKnee,Time_RightKnee,Abduction-Adduction_RightKnee,Internal-External Rotat_RightKnee,Flexion-Extension_RightKnee,Time_LeftHip,Abduction-Adduction_LeftHip,Internal-External Rotat_LeftHip,Flexion-Extension_LeftHip,Time_RightHip,Abduction-Adduction_RightHip,Internal-External Rotat_RightHip,Flexion-Extension_RightHip,Time_LeftShoulder,Abduction-Adduction_LeftShoulder,Internal-External Rotat_LeftShoulder,Flexion-Extension_LeftShoulder,Time_RightShoulder,Abduction-Adduction_RightShoulder,Internal-External Rotat_RightShoulder,Flexion-Extension_RightShoulder,Time_Pelvic,Abduction-Adduction_Pelvic,Internal-External Rotat_Pelvic,Flexion-Extension_Pelvic,Time_Trunk2Ground,Abduction-Adduction_Trunk2Ground,Internal-External Rotat_Trunk2Ground,Flexion-Extension_Trunk2Ground
123343,123343,1.803818346,21.75151254,1.047959384,123343,2.234643329,-13.00544617,-7.84729925,123343,4.598928656,-8.071298709,-36.50460913,123343,-4.243116099,-9.301503951,8.765004491,123343,-0.244825039,-7.776759365,-16.0639277,123343,-1.578631512,3.255072609,-2.758861414,123343,-13.53423816,0.608294036,-0.868827596,123343,4.491438993,47.7997239,7.021542828,123343,4.12309218,8.967858656,9.599960467,123343,-6.413591673,23.65251155,-94.72484551
123347,123347,1.719491456,22.24398187,1.647553388,123347,2.156536472,-13.18110055,-7.903855079,123347,4.658312092,-8.310253466,-35.71429317,123347,-4.361076768,-9.070057396,8.791961461,123347,-0.214340364,-7.678700738,-16.0558804,123347,-1.650591711,3.370995244,-2.898700676,123347,-13.13755526,0.181411394,-0.676575835,123347,4.614524405,47.79319235,7.138302948,123347,4.325085265,9.113051226,9.66312041,123347,-6.563089876,23.32901234,-94.6804237
123351,123351,1.63852093,22.67801259,2.207427058,123351,2.062225063,-13.36433559,-7.950858611,123351,4.672312371,-8.58880382,-34.89010935,123351,-4.429996487,-8.827622775,8.812271194,123351,-0.169876805,-7.592877995,-16.01744275,123351,-1.65531849,3.477618527,-3.051077922,123351,-12.72793278,-0.237023789,-0.544029358,123351,4.746196583,47.79246353,7.178716364,123351,4.519316529,9.269172748,9.66685364,123351,-6.682789595,23.00162102,-94.57595941
123355,123355,1.59739195,23.01499258,2.701091786,123355,1.985507505,-13.54915623,-7.988530634,123355,4.600966612,-8.932810531,-33.98413774,123355,-4.476762599,-8.591881932,8.83742032,123355,-0.1108611,-7.511788153,-15.90675964,123355,-1.643444596,3.595123158,-3.213253281,123355,-12.3002743,-0.665784723,-0.440459838,123355,4.86888623,47.78659749,7.185602831,123355,4.716967165,9.410190986,9.672232452,123355,-6.791145949,22.68528862,-94.44542906
123359,123359,1.544008913,23.3201601,3.146456078,123359,1.919996585,-13.72184428,-8.02466822,123359,4.500425986,-9.281988122,-33.04175294,123359,-4.504417139,-8.358541469,8.866001215,123359,-0.017433193,-7.44438832,-15.7423526,123359,-1.602194682,3.704253247,-3.398199721,123359,-11.89714311,-1.043384557,-0.304123491,123359,4.955648242,47.84641342,7.203790687,123359,4.867234152,9.60887091,9.710722642,123359,-6.870445409,22.310113,-94.34369438
123363,123363,1.47967701,23.58803982,3.518775129,123363,1.869033126,-13.87974233,-8.066556861,123363,4.37485331,-9.624680894,-32.08096927,123363,-4.527597137,-8.115928263,8.898958934,123363,0.080879217,-7.407241981,-15.54195905,123363,-1.565645323,3.770818203,-3.597220957,123363,-11.51390777,-1.500745538,-0.237538314,123363,5.003787549,47.83204247,7.153759093,123363,4.964458436,9.765844523,9.715856157,123363,-6.893040376,22.01058858,-94.19952717
123367,123367,1.419343745,23.82945609,3.871948731,123367,1.826819777,-14.01883586,-8.124785074,123367,4.211178665,-9.956870384,-31.0926427,123367,-4.543125592,-7.858740437,8.919089298,123367,0.180249942,-7.373102931,-15.30090308,123367,-1.546663098,3.808167092,-3.840749302,123367,-11.12499425,-1.974679068,-0.174261814,123367,5.042498865,47.81059902,7.102364858,123367,5.074113856,9.908079377,9.728789305,123367,-6.908026206,21.72131482,-94.05224086
123371,123371,1.366593374,24.05741737,4.191549555,123371,1.789559751,-14.14973109,-8.181733176,123371,4.006776971,-10.26850742,-30.07815626,123371,-4.571636685,-7.594976786,8.941215539,123371,0.264289371,-7.33872136,-15.05419216,123371,-1.580870202,3.842745132,-4.06279824,123371,-10.71997037,-2.520859633,-0.170284246,123371,5.0537051,47.73916655,7.011227202,123371,5.187270041,9.990825756,9.685383153,123371,-6.892129231,21.48937074,-93.87220147
123375,123375,1.317706595,24.275642,4.491021245,123375,1.761475859,-14.26447477,-8.239865397,123375,3.786350811,-10.56126495,-29.05252122,123375,-4.62117225,-7.328617618,8.968452371,123375,0.331626693,-7.261467199,-14.82101095,123375,-1.672775824,3.905100802,-4.242448406,123375,-10.26404267,-3.093774966,-0.163939243,123375,5.071565396,47.65767696,6.915305382,123375,5.346582905,10.02189887,9.609728217,123375,-6.897065869,21.2672684,-93.68588021
123379,123379,1.276949713,24.48723316,4.761276547,123379,1.743177517,-14.36285131,-8.269773532,123379,3.532007756,-10.82020026,-28.00033333,123379,-4.685547751,-7.066941423,8.998675272,123379,0.408556143,-7.207160382,-14.56060699,123379,-1.785269726,3.958765176,-4.416902153,123379,-9.764145363,-3.629419462,-0.117086339,123379,5.127864657,47.61354728,6.843862826,123379,5.545641275,10.09135814,9.568109895,123379,-6.943194794,20.99697159,-93.51668309
123383,123383,1.244820423,24.68637281,5.013649855,123383,1.734287399,-14.43440666,-8.269634966,123383,3.223900698,-11.00649152,-26.89671431,123383,-4.74545851,-6.817798043,8.997684639,123383,0.488438449,-7.209808113,-14.27174337,123383,-1.917737507,3.997576752,-4.583476777,123383,-9.263612495,-4.149643476,-0.044156914,123383,5.176043917,47.5874367,6.787783635,123383,5.750941202,10.17587459,9.528591901,123383,-6.994315987,20.70987528,-93.36667212
123387,123387,1.201190772,24.85539911,5.246234766,123387,1.72575388,-14.48343141,-8.275073753,123387,2.89156356,-11.1684585,-25.7771343,123387,-4.837765325,-6.57373426,9.001504934,123387,0.588054734,-7.248194988,-13.97354096,123387,-2.079093222,4.03049745,-4.735239039,123387,-8.751886888,-4.688770875,0.2276824,123387,5.2208582,47.55378548,6.930420324,123387,5.953755121,10.24671115,9.681679206,123387,-7.115763862,20.41019194,-93.40694658
123391,123391,1.150161739,24.99133647,5.406165111,123391,1.737809986,-14.51730613,-8.26925081,123391,2.539425025,-11.30138258,-24.63037739,123391,-4.950093117,-6.341431829,9.001627347,123391,0.725265955,-7.296723838,-13.68508873,123391,-2.250673533,4.087387449,-4.862949479,123391,-8.229840479,-5.230107401,0.474380195,123391,5.251749651,47.53868787,7.068386035,123391,6.139354139,10.29797545,9.793795809,123391,-7.226757477,20.10763057,-93.43117335
123395,123395,1.10309138,25.12052767,5.507595709,123395,1.742562253,-14.51386156,-8.275305417,123395,2.163315466,-11.38654056,-23.4536469,123395,-5.103507661,-6.147764769,9.021241232,123395,0.953830366,-7.401258113,-13.39250827,123395,-2.364250059,4.1574496,-4.978895328,123395,-7.763267123,-5.752565972,0.706530065,123395,5.219992915,47.55703246,7.18186437,123395,6.186228291,10.38465214,9.896585734,123395,-7.271009201,19.78005951,-93.46534714
123399,123399,1.08727897,25.25617177,5.544072601,123399,1.755757528,-14.49115762,-8.284728776,123399,1.736939195,-11.42322974,-22.24002594,123399,-5.268234724,-5.974839952,9.039381549,123399,1.243924678,-7.551546638,-13.09586544,123399,-2.448381897,4.232653319,-5.088685286,123399,-7.288306485,-6.266387948,0.793734666,123399,5.1886347,47.59592751,7.151860014,123399,6.190512073,10.48993205,9.86487374,123399,-7.266076301,19.45302556,-93.37473554
123403,123403,1.10685083,25.37523747,5.526756053,123403,1.77795046,-14.45586634,-8.291570722,123403,1.259444498,-11.43186796,-20.98624088,123403,-5.44341654,-5.824223001,9.053500079,123403,1.598062889,-7.793372506,-12.72714841,123403,-2.484525338,4.276145924,-5.263710931,123403,-6.840067228,-6.781454815,0.81055799,123403,5.126882074,47.63264294,7.070844438,123403,6.118385771,10.62494493,9.855732964,123403,-7.214149073,19.14112816,-93.24893035
123407,123407,1.188193382,25.36498775,5.438564138,123407,1.806080201,-14.4019819,-8.282185217,123407,0.704441618,-11.53366148,-19.66998434,123407,-5.609236081,-5.703464447,9.05223012,123407,2.011651107,-8.082511056,-12.36498807,123407,-2.481053686,4.324456153,-5.438314782,123407,-6.374674131,-7.311237877,0.788763484,123407,5.075678906,47.66099535,6.974292057,123407,6.024374929,10.73960069,9.817728669,123407,-7.171119474,18.85768733,-93.09084577
123411,123411,1.312271643,25.26560993,5.351190504,123411,1.83734624,-14.315987,-8.26954944,123411,0.084081681,-11.67971761,-18.34554568,123411,-5.767733385,-5.631979623,9.050594408,123411,2.47169715,-8.408042926,-12.01890728,123411,-2.454046837,4.388144853,-5.59162547,123411,-5.851672706,-7.843672095,0.759300473,123411,5.08256055,47.68125276,6.880377612,123411,5.970355512,10.84409138,9.780068946,123411,-7.187911011,18.58182153,-92.91978483
123415,123415,1.469046537,25.11458113,5.257419275,123415,1.833233937,-14.21850363,-8.274210429,123415,-0.566949185,-11.85678898,-17.00706323,123415,-5.900143473,-5.584710357,9.042493996,123415,2.956330035,-8.750954743,-11.67347509,123415,-2.369440516,4.456712678,-5.760235334,123415,-5.300780689,-8.36915195,0.735650448,123415,5.126426212,47.6963135,6.790400065,123415,5.932782508,10.94044184,9.754098845,123415,-7.242972066,18.31467801,-92.7486229
123419,123419,1.651264738,24.94156548,5.174450013,123419,1.82238862,-14.11295139,-8.290154642,123419,-1.24685514,-12.04570577,-15.64216203,123419,-6.019356005,-5.546424938,9.034036561,123419,3.456332874,-9.104668107,-11.32417975,123419,-2.249313344,4.520185424,-5.931202771,123419,-4.736583664,-8.87163077,0.72475173,123419,5.196836078,47.70979227,6.702896733,123419,5.904005109,11.04508814,9.736563887,123419,-7.325856657,18.04367505,-92.58667656
123423,123423,1.860772066,24.7667982,5.101178416,123423,1.813065007,-14.00197058,-8.318897988,123423,-1.960147009,-12.21403816,-14.27764015,123423,-6.102502927,-5.505077914,9.003016139,123423,3.964771612,-9.472890757,-10.98687373,123423,-2.084198493,4.554654638,-6.136493716,123423,-4.185378983,-9.348773557,0.705020956,123423,5.270091118,47.72985681,6.607562944,123423,5.865669829,11.16731705,9.707878671,123423,-7.406093637,17.77270054,-92.42307889
123427,123427,2.141910791,24.61181457,4.990104166,123427,1.818592019,-13.88845141,-8.358388863,123427,-2.744193118,-12.34440268,-12.8571456,123427,-6.155603302,-5.473695965,8.976981325,123427,4.471943152,-9.844755831,-10.62857369,123427,-1.890735077,4.588725651,-6.344974137,123427,-3.627244816,-9.815595305,0.66092466,123427,5.368522554,47.73761989,6.502538465,123427,5.840391511,11.27700797,9.663887971,123427,-7.501305149,17.51984575,-92.24609789
123431,123431,2.433375647,24.44648973,4.873228405,123431,1.817634842,-13.77779274,-8.406714933,123431,-3.539867451,-12.46824777,-11.41913308,123431,-6.190733569,-5.445196233,8.958185626,123431,4.994354311,-10.21203377,-10.27747434,123431,-1.673322393,4.628820938,-6.552576295,123431,-3.09975399,-10.22318625,0.609665906,123431,5.478751187,47.74445194,6.388092045,123431,5.814027667,11.38151626,9.600964364,123431,-7.598978875,17.27425886,-92.06549053
123435,123435,2.687339652,24.26469193,4.74343241,123435,1.824839637,-13.66870686,-8.478770814,123435,-4.327802813,-12.63481787,-9.95087639,123435,-6.213684182,-5.416781187,8.95362453,123435,5.565553956,-10.53720469,-9.92777151,123435,-1.441612663,4.671410099,-6.766003915,123435,-2.574477838,-10.60286678,0.572387404,123435,5.610941187,47.75047126,6.289492752,123435,5.804612918,11.47895518,9.55531454,123435,-7.718117811,17.03490991,-91.89508009
123439,123439,2.849319626,24.09192517,4.588014571,123439,1.80802595,-13.55873651,-8.642764596,123439,-5.057821745,-12.80339586,-8.46011499,123439,-6.234238396,-5.390841745,9.013252845,123439,6.163407458,-10.82213962,-9.616710846,123439,-1.202636437,4.725263174,-6.973983245,123439,-2.059082394,-10.97949212,0.528566195,123439,5.768668349,47.74196334,6.184744278,123439,5.804214143,11.54740898,9.505728171,123439,-7.848405647,16.82631094,-91.71851534
123443,123443,2.846961336,23.91060072,4.405343517,123443,1.799980287,-13.46497703,-8.772320101,123443,-5.66237263,-12.96767233,-6.934245497,123443,-6.234878158,-5.361910347,9.070223248,123443,6.76355881,-11.06678476,-9.334517258,123443,-0.95468009,4.782056587,-7.186581204,123443,-1.557777455,-11.32109372,0.497067762,123443,5.936117034,47.74224784,6.095283352,123443,5.809119071,11.62178159,9.463352403,123443,-7.989064129,16.61636746,-91.55592222
123447,123447,2.754549054,23.74356813,4.230653116,123447,1.806136324,-13.38802354,-8.873084226,123447,-6.172354564,-13.11751527,-5.41621563,123447,-6.227156489,-5.318830945,9.13317921,123447,7.353383443,-11.26130114,-9.040916399,123447,-0.70289355,4.845841021,-7.416820041,123447,-1.074582208,-11.62481107,0.476256262,123447,6.110541628,47.75441922,6.023158538,123447,5.817519074,11.69718129,9.447237389,123447,-8.136555578,16.40192617,-91.40608749
123451,123451,2.645093595,23.57962816,4.104587091,123451,1.836981137,-13.33687561,-8.971351555,123451,-6.650331515,-13.25837439,-3.977827533,123451,-6.19933672,-5.251372308,9.184471036,123451,7.917336985,-11.41906002,-8.784324725,123451,-0.459012981,4.905062898,-7.61964979,123451,-0.609750044,-11.89835879,0.467404196,123451,6.296961278,47.77231718,5.964525777,123451,5.826760124,11.78098557,9.418398024,123451,-8.289541207,16.18860317,-91.26879959
123455,123455,2.539832701,23.40747494,3.990054409,123455,1.872399662,-13.30455952,-9.09267641,123455,-7.112829123,-13.41577623,-2.59197047,123455,-6.162899899,-5.167734669,9.23712045,123455,8.450330776,-11.52912903,-8.553382163,123455,-0.221848549,4.963749406,-7.81274849,123455,-0.164248358,-12.13874064,0.454480993,123455,6.477088062,47.79830002,5.920754598,123455,5.833012194,11.87324637,9.387235118,123455,-8.438398676,15.97131828,-91.14612032
123459,123459,2.406695033,23.220824,3.8461198,123459,1.908022405,-13.28849919,-9.213648102,123459,-7.573492814,-13.56164797,-1.359582532,123459,-6.125507797,-5.068657615,9.301000913,123459,8.94351944,-11.65086655,-8.503829219,123459,-0.009014109,5.011469588,-7.984714285,123459,0.25105931,-12.32765506,0.444066533,123459,6.663013443,47.82531895,5.900417874,123459,5.853076435,11.97728934,9.352725891,123459,-8.588716589,15.75553802,-91.04032777
123463,123463,2.250159611,23.02781452,3.722081701,123463,1.938247193,-13.29123549,-9.321928387,123463,-7.854798262,-13.8041165,-0.39916989,123463,-6.090847249,-4.954582091,9.362926471,123463,9.218994588,-11.66922657,-8.652392983,123463,0.175572803,5.057788286,-8.14669133,123463,0.647076143,-12.49894451,0.443613251,123463,6.847108166,47.84841564,5.895647866,123463,5.885224003,12.08254497,9.316334644,123463,-8.735968826,15.54199362,-90.95501833
123467,123467,2.041873772,22.8567765,3.629513065,123467,1.950269358,-13.33455982,-9.458200821,123467,-8.042856057,-14.02501704,0.492401445,123467,-6.076968944,-4.80765515,9.439880501,123467,9.436546536,-11.64731593,-8.817796565,123467,0.340063693,5.114576412,-8.303128136,123467,0.986841835,-12.63844254,0.485307657,123467,6.993154074,47.89806504,5.930291075,123467,5.889713464,12.20503994,9.315428081,123467,-8.85407843,15.30981206,-90.9260801
123471,123471,1.836726915,22.67292885,3.564948233,123471,1.987118811,-13.39865882,-9.592515736,123471,-8.160237638,-14.24355158,1.262587455,123471,-6.075253124,-4.644234249,9.519184368,123471,9.586156864,-11.60238942,-8.993546272,123471,0.485936557,5.175251912,-8.451135203,123471,1.296120202,-12.7621183,0.536103238,123471,7.118750796,47.95301628,5.985384739,123471,5.889935204,12.33139714,9.323974827,123471,-8.955718411,15.07583947,-90.92425062
123475,123475,1.531443793,22.41632964,3.428807959,123475,1.981597546,-13.47030581,-9.745704591,123475,-8.3132927,-14.46250526,1.970661691,123475,-6.083856644,-4.470698869,9.598579466,123475,9.702884484,-11.50528279,-9.200869172,123475,0.600071054,5.261017468,-8.576626361,123475,1.547160254,-12.87382412,0.608221595,123475,7.194360961,48.02737975,6.083128482,123475,5.865011724,12.44722967,9.332971604,123475,-9.017374895,14.83893998,-90.96377856
123479,123479,1.367177567,22.12296341,3.352452252,123479,1.925885337,-13.55870092,-9.905348268,123479,-8.519068559,-14.75605715,2.590386613,123479,-6.115243471,-4.299591231,9.697640113,123479,9.733546978,-11.35629675,-9.407398881,123479,0.644415837,5.353240908,-8.700110829,123479,1.761731686,-12.96391189,0.663832326,123479,7.245168057,48.11902863,6.172589684,123479,5.879141488,12.57163603,9.322355826,123479,-9.049882351,14.59413137,-91.00720344
123483,123483,1.307906676,21.80445091,3.240533835,123483,1.858455355,-13.66274035,-10.01471584,123483,-8.815511999,-15.07187536,3.184152789,123483,-6.157721673,-4.131473477,9.79757521,123483,9.736020502,-11.17424909,-9.612201936,123483,0.663761626,5.465597328,-8.822983293,123483,1.920991598,-13.04605504,0.730246599,123483,7.250593326,48.21923501,6.288619359,123483,5.863872566,12.69539242,9.341978483,123483,-9.038717736,14.34613604,-91.0909447
123487,123487,1.32466628,21.53347207,3.0505913,123487,1.760447752,-13.77686299,-10.10309875,123487,-9.248632489,-15.33502136,3.783012878,123487,-6.216638274,-3.965736917,9.910014552,123487,9.739305019,-10.95032581,-9.75758876,123487,0.685172033,5.580433549,-8.999254827,123487,1.983541149,-13.12806565,0.787226579,123487,7.16701242,48.32453876,6.40434863,123487,5.778629714,12.8312553,9.42836743,123487,-8.941875318,14.10806382,-91.19933591
123491,123491,1.397260683,21.32655971,2.856142916,123491,1.627457058,-13.90085476,-10.19765923,123491,-9.702163269,-15.54157318,4.354268243,123491,-6.288287319,-3.8095543,10.03471114,123491,9.712440828,-10.69715285,-9.882802778,123491,0.676990122,5.713527426,-9.175419884,123491,1.944851502,-13.2010614,0.814793747,123491,7.012501326,48.42387538,6.494318382,123491,5.648114031,12.96265118,9.51966726,123491,-8.767933641,13.88301303,-91.32231862
123495,123495,1.510864324,21.17935938,2.617194149,123495,1.477985727,-14.02739906,-10.26306068,123495,-10.13747726,-15.66969643,4.925978335,123495,-6.375739897,-3.675156519,10.16521074,123495,9.632558141,-10.4341216,-9.968807572,123495,0.619809914,5.865303738,-9.347235538,123495,1.843577161,-13.23999384,0.728025395,123495,6.811049894,48.55913662,6.481117244,123495,5.521463262,13.11952777,9.517850704,123495,-8.521183277,13.65208007,-91.35987046
123499,123499,1.632942292,21.02862413,2.236326211,123499,1.324392944,-14.15215127,-10.31316973,123499,-10.53756539,-15.74986379,5.472785342,123499,-6.474363979,-3.554940488,10.30397323,123499,9.495860992,-10.16334496,-10.03510749,123499,0.497836998,6.025117251,-9.502776349,123499,1.70080853,-13.24619463,0.519640116,123499,6.577301841,48.73037432,6.358175873,123499,5.425586558,13.30161422,9.396830995,123499,-8.219184092,13.41347805,-91.29828391
123503,123503,1.766464536,20.93691156,1.823017046,123503,1.170468305,-14.28398892,-10.33064303,123503,-10.89529231,-15.77561564,5.978098162,123503,-6.575499687,-3.445983484,10.45076324,123503,9.31651701,-9.871176329,-10.13506102,123503,0.332596303,6.218265134,-9.600397249,123503,1.55210035,-13.25210024,0.295719924,123503,6.330899628,48.91567103,6.246300215,123503,5.358450244,13.44816012,9.233087768,123503,-7.918287335,13.18657915,-91.23477572
123507,123507,1.925456032,20.89365688,1.392938326,123507,1.019527335,-14.42409764,-10.31995469,123507,-11.21551814,-15.77681677,6.427309634,123507,-6.684171006,-3.3428412,10.6075891,123507,9.144622373,-9.580445913,-10.23981743,123507,0.174882105,6.429263628,-9.681758109,123507,1.380864986,-13.2665179,0.072372738,123507,6.066793867,49.09591159,6.142923235,123507,5.268583891,13.57100922,9.093600229,123507,-7.610333663,12.97726274,-91.18328999
123511,123511,2.060584368,20.87490711,0.988801569,123511,0.864757348,-14.5674143,-10.28275376,123511,-11.4456045,-15.78841867,6.783271423,123511,-6.794118311,-3.245929003,10.7723111,123511,8.979009561,-9.287008502,-10.35814764,123511,0.028413606,6.647237667,-9.746810489,123511,1.186257669,-13.29557807,-0.120305729,123511,5.78401356,49.26005271,6.07558612,123511,5.160258435,13.66576549,8.997207874,123511,-7.304032643,12.79156599,-91.16769277
123515,123515,2.21756837,20.88051954,0.57292487,123515,0.701778877,-14.71408713,-10.21657985,123515,-11.65484756,-15.83684624,7.046713287,123515,-6.906149175,-3.155767947,10.94130434,123515,8.830873981,-8.950666428,-10.51463746,123515,-0.110062709,6.873791472,-9.791839984,123515,0.987023325,-13.31544249,-0.304267948,123515,5.500294915,49.43089462,6.029597907,123515,5.046981004,13.7515524,8.916397065,123515,-7.005481493,12.60692546,-91.16752633
123519,123519,2.408296569,20.9191367,0.164589119,123519,0.501416249,-14.86391026,-10.11957777,123519,-11.84407598,-15.91524591,7.227232509,123519,-7.020047338,-3.079124346,11.11915676,123519,8.697988786,-8.573348716,-10.66163958,123519,-0.236406939,7.11051364,-9.848689442,123519,0.753381559,-13.29176544,-0.527932599,123519,5.191829515,49.6479136,5.958418818,123519,4.921261956,13.85000319,8.828580525,123519,-6.685138011,12.40861703,-91.13799286
123523,123523,2.639282147,20.99409885,-0.217904815,123523,0.269147536,-15.0039559,-10.01379971,123523,-12.01468406,-16.01304804,7.318652011,123523,-7.13910269,-3.021080495,11.33009001,123523,8.559650545,-8.152183916,-10.7972338,123523,-0.343761597,7.355519455,-9.901910914,123523,0.532728072,-13.21585524,-0.778468139,123523,4.878034104,49.91941192,5.866211763,123523,4.814287152,13.98320954,8.744766188,123523,-6.36449949,12.16819873,-91.08906436
123527,123527,2.845557131,21.06800668,-0.679682316,123527,0.019043884,-15.14758587,-9.88910348,123527,-12.16991455,-16.11871045,7.324952389,123527,-7.264337771,-2.961267492,11.55706179,123527,8.417826878,-7.695456105,-10.91990994,123527,-0.441109046,7.599862236,-9.965526713,123527,0.321267425,-13.12925214,-1.077805479,123527,4.579215394,50.19384084,5.731986378,123527,4.723610263,14.10546316,8.634580903,123527,-6.051020537,11.93473271,-90.98371744
123531,123531,2.81719946,21.05401536,-1.302516037,123531,-0.239428597,-15.2895275,-9.752543664,123531,-12.31312592,-16.21239054,7.250607997,123531,-7.396865602,-2.903944179,11.80287513,123531,8.295758276,-7.195868935,-11.01272354,123531,-0.513712057,7.872904782,-10.05484004,123531,0.122483278,-13.03233909,-1.399282928,123531,4.303374245,50.45532191,5.574999248,123531,4.640173692,14.18860512,8.542672356,123531,-5.758290785,11.70606952,-90.84623628
123535,123535,2.775463974,21.06379298,-1.986321665,123535,-0.512750964,-15.42651789,-9.608509894,123535,-12.43725495,-16.27863796,7.105646497,123535,-7.536643668,-2.857272184,12.06979126,123535,8.181648257,-6.678962395,-11.09079239,123535,-0.56211312,8.157543904,-10.14985368,123535,-0.060090278,-12.92485327,-1.73197128,123535,4.044105986,50.71584255,5.408180989,123535,4.562048664,14.25713388,8.46169218,123535,-5.486624455,11.48000752,-90.68783014
123539,123539,2.589813314,21.08649978,-2.696169957,123539,-0.791346707,-15.55154555,-9.457259838,123539,-12.47266684,-16.26141017,6.826415311,123539,-7.676367474,-2.82081497,12.35642174,123539,8.084675089,-6.194083158,-11.17213158,123539,-0.539652796,8.445847202,-10.2416094,123539,-0.23523936,-12.784223,-2.058941114,123539,3.801448905,50.99443111,5.245597537,123539,4.440171388,14.34375274,8.404149119,123539,-5.232541502,11.23369901,-90.52558042
123543,123543,2.20202951,21.04192732,-3.454924278,123543,-1.068396395,-15.66776756,-9.272953033,123543,-12.432985,-16.20313238,6.495303796,123543,-7.809048782,-2.796176111,12.66285684,123543,8.007561467,-5.771762561,-11.18400631,123543,-0.459849473,8.706368725,-10.39784637,123543,-0.402722289,-12.6122008,-2.386510021,123543,3.572325769,51.29482266,5.085839425,123543,4.306887514,14.47060598,8.425526837,123543,-4.991344309,10.96774805,-90.35490642
123547,123547,1.653481583,20.99219121,-4.21914566,123547,-1.345212971,-15.76121967,-9.078608831,123547,-12.29451812,-16.09919844,6.119471206,123547,-7.930367463,-2.770234203,13.01023525,123547,7.937482491,-5.396205189,-11.16322318,123547,-0.352240692,8.939845146,-10.55102486,123547,-0.566865964,-12.41031957,-2.716834822,123547,3.367832494,51.59887285,4.915196535,123547,4.173466755,14.60765944,8.467903477,123547,-4.767195974,10.69355604,-90.16917895
123551,123551,1.031241436,20.9384777,-4.946184377,123551,-1.616861926,-15.80960087,-8.887015454,123551,-11.98909206,-15.99825689,5.643509005,123551,-8.028266676,-2.77972529,13.39586821,123551,7.879601659,-5.078193645,-11.08405238,123551,-0.210034165,9.151208056,-10.73463547,123551,-0.701565093,-12.21361124,-3.08390024,123551,3.200380145,51.88120565,4.708156756,123551,4.04887692,14.73297308,8.5263229,123551,-4.56815406,10.43749041,-89.93912047
123555,123555,0.450144492,20.92514323,-5.21436906,123555,-1.880807352,-15.84941596,-8.679662196,123555,-11.50333531,-15.91500904,4.883551725,123555,-8.119728233,-2.786410439,13.8137479,123555,7.828674438,-4.814919569,-10.96673768,123555,-0.046732937,9.332846362,-10.91578071,123555,-0.799239578,-12.02170438,-3.46897671,123555,3.07882699,52.14002146,4.483805852,123555,3.946102475,14.84788645,8.589263854,123555,-4.406973037,10.19903898,-89.68366823
123559,123559,0.13966446,21.02570888,-5.264476234,123559,-2.133615431,-15.87711038,-8.457425786,123559,-11.01081404,-15.74827049,4.027231292,123559,-8.204766186,-2.785060796,14.26565524,123559,7.803513543,-4.578594217,-10.83070967,123559,0.145118189,9.51424529,-11.06472392,123559,-0.85605822,-11.83863679,-3.863058885,123559,3.012633532,52.37418999,4.250569159,123559,3.853794098,14.92065542,8.636229821,123559,-4.29212873,9.980446658,-89.40874339
123563,123563,0.024595762,21.14421403,-5.422341444,123563,-2.381355016,-15.88838452,-8.217131786,123563,-10.51038081,-15.5095578,3.158291944,123563,-8.279075996,-2.766472328,14.75095569,123563,7.790305847,-4.376465778,-10.71340505,123563,0.361805688,9.668996355,-11.14289732,123563,-0.89844931,-11.6821268,-4.255542175,123563,2.969584735,52.56689787,4.021685349,123563,3.736269275,14.95816031,8.637215274,123563,-4.192531256,9.79633444,-89.1328264
123567,123567,0.012937495,21.23770222,-5.420928486,123567,-2.621554941,-15.87868424,-7.97022139,123567,-10.01378488,-15.23513629,2.278786141,123567,-8.343662879,-2.739347129,15.27274397,123567,7.783400105,-4.244236863,-10.59397367,123567,0.596276265,9.777149943,-11.11107465,123567,-0.934953241,-11.52892214,-4.64645911,123567,2.946612694,52.73986755,3.792253185,123567,3.596819957,15.00909851,8.550223,123567,-4.106138061,9.624913398,-88.85375131
123571,123571,-0.077520217,21.33139094,-5.125574234,123571,-2.853552638,-15.84620983,-7.675832816,123571,-9.540219107,-14.9826278,1.415015644,123571,-8.392969602,-2.706327868,15.82806875,123571,7.772894256,-4.186739306,-10.4631263,123571,0.850439039,9.802162722,-11.02679773,123571,-0.968951747,-11.32755852,-5.047627249,123571,2.953516421,52.95057119,3.544370664,123571,3.460900979,15.16273623,8.412720254,123571,-4.024409798,9.41077989,-88.56112428
